Date,GameID,Name,Team,OPP,Home,Away,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20161025,20161025-NYK-Cle,Kristaps Porziņģis,NYK,Cle,1,0,32.48,5,13,.385,3,5,.600,3,6,.500,4,3,7,0,1,2,2,5,16,-21
20161025,20161025-NYK-Cle,Carmelo Anthony,NYK,Cle,1,0,30.05,8,18,.444,1,4,.250,2,2,1.000,1,4,5,3,1,0,4,5,19,-19
20161025,20161025-NYK-Cle,Derrick Rose,NYK,Cle,1,0,29.35,7,17,.412,1,2,.500,2,2,1.000,2,1,3,1,0,1,4,1,17,-19
20161025,20161025-NYK-Cle,Courtney Lee,NYK,Cle,1,0,19.37,0,5,.000,0,2,.000,0,0,0,1,2,3,0,0,1,2,1,0,-19
20161025,20161025-NYK-Cle,Joakim Noah,NYK,Cle,1,0,19.31,0,1,.000,0,0,0,0,0,0,1,5,6,3,1,0,1,1,0,-1
20161025,20161025-NYK-Cle,Justin Holiday,NYK,Cle,1,0,26.27,2,7,.286,2,3,.667,2,2,1.000,1,5,6,2,1,0,0,0,8,-14
20161025,20161025-NYK-Cle,Brandon Jennings,NYK,Cle,1,0,21.14,1,7,.143,0,4,.000,5,6,.833,1,2,3,5,0,0,1,2,7,-14
20161025,20161025-NYK-Cle,Lance Thomas,NYK,Cle,1,0,16.37,1,4,.250,0,0,0,0,0,0,0,1,1,1,2,0,1,2,2,-11
20161025,20161025-NYK-Cle,Kyle O'Quinn,NYK,Cle,1,0,15.24,1,3,.333,0,2,.000,0,0,0,1,4,5,1,0,2,1,3,2,-10
20161025,20161025-NYK-Cle,Willy Hernangómez,NYK,Cle,1,0,9.26,2,3,.667,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4,-3
20161025,20161025-NYK-Cle,Mindaugas Kuzminskas,NYK,Cle,1,0,9.14,3,5,.600,1,3,.333,0,0,0,0,1,1,0,0,0,0,0,7,-4
20161025,20161025-NYK-Cle,Ron Baker,NYK,Cle,1,0,6.44,2,3,.667,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,-5
20161025,20161025-NYK-Cle,Sasha Vujačić,NYK,Cle,1,0,3.18,0,1,.000,0,1,.000,1,2,.500,0,0,0,1,0,0,1,1,1,-5
20161025,20161025-NYK-Cle,LeBron James,Cle,NYK,0,1,9.05,3,5,.600,0,2,.000,0,0,0,2,2,4,5,0,0,0,1,6,+6
20161025,20161025-NYK-Cle,Kyrie Irving,Cle,NYK,0,1,9.05,2,7,.286,0,1,.000,1,1,1.000,1,0,1,1,1,0,0,0,5,+6
20161025,20161025-NYK-Cle,J.R. Smith,Cle,NYK,0,1,7.35,2,5,.400,1,3,.333,0,0,0,0,1,1,0,0,0,0,0,5,+3
20161025,20161025-NYK-Cle,Kevin Love,Cle,NYK,0,1,9.39,3,8,.375,1,2,.500,3,5,.600,0,3,3,1,1,0,0,0,10,+9
20161025,20161025-NYK-Cle,Tristan Thompson,Cle,NYK,0,1,11.19,0,1,.000,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,+7
20161025,20161025-NYK-Cle,Richard Jefferson,Cle,NYK,0,1,5.16,1,2,.500,0,1,.000,0,0,0,0,1,1,0,1,0,0,0,2,+5
20161025,20161025-NYK-Cle,Mike Dunleavy,Cle,NYK,0,1,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+7
20161025,20161025-NYK-Cle,Channing Frye,Cle,NYK,0,1,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,+3
20161025,20161025-NYK-Cle,Iman Shumpert,Cle,NYK,0,1,4.16,0,1,.000,0,1,.000,0,0,0,1,0,1,1,0,0,1,1,0,+4
20161025,20161025-Uta-Por,Rudy Gobert,Uta,Por,1,0,40.57,4,7,.571,0,0,0,4,4,1.000,4,10,14,2,0,2,3,3,12,+7
20161025,20161025-Uta-Por,George Hill,Uta,Por,1,0,38.45,7,18,.389,1,6,.167,4,4,1.000,0,2,2,6,2,1,1,2,19,+2
20161025,20161025-Uta-Por,Rodney Hood,Uta,Por,1,0,37.39,9,17,.529,3,7,.429,5,5,1.000,0,2,2,1,2,1,0,3,26,+5
20161025,20161025-Uta-Por,Boris Diaw,Uta,Por,1,0,32.10,1,8,.125,0,3,.000,0,0,0,1,2,3,0,0,0,1,5,2,+1
20161025,20161025-Uta-Por,Joe Johnson,Uta,Por,1,0,30.30,12,16,.750,3,4,.750,2,2,1.000,0,4,4,3,1,0,2,0,29,-2
20161025,20161025-Uta-Por,Trey Lyles,Uta,Por,1,0,17.55,2,6,.333,1,2,.500,0,0,0,0,2,2,2,0,0,3,0,5,-11
20161025,20161025-Uta-Por,Shelvin Mack,Uta,Por,1,0,14.48,2,5,.400,0,1,.000,0,0,0,0,1,1,4,2,0,0,1,4,-9
20161025,20161025-Uta-Por,Joe Ingles,Uta,Por,1,0,14.06,1,1,1.000,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,-9
20161025,20161025-Uta-Por,Dante Exum,Uta,Por,1,0,8.20,2,4,.500,0,1,.000,1,1,1.000,1,1,2,0,0,0,0,2,5,-18
20161025,20161025-Uta-Por,Jeff Withey,Uta,Por,1,0,4.51,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,-11
20161025,20161025-Uta-Por,Joel Bolomboy,Uta,Por,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161025,20161025-Uta-Por,Derrick Favors,Uta,Por,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161025,20161025-Uta-Por,Raul Neto,Uta,Por,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161025,20161025-Uta-Por,Damian Lillard,Por,Uta,0,1,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
20161025,20161025-Uta-Por,CJ McCollum,Por,Uta,0,1,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
20161025,20161025-Uta-Por,Al-Farouq Aminu,Por,Uta,0,1,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
20161025,20161025-Uta-Por,Maurice Harkless,Por,Uta,0,1,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
20161025,20161025-Uta-Por,Mason Plumlee,Por,Uta,0,1,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
20161025,20161025-Uta-Por,Allen Crabbe,Por,Uta,0,1,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
20161025,20161025-Uta-Por,Evan Turner,Por,Uta,0,1,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
20161025,20161025-Uta-Por,Ed Davis,Por,Uta,0,1,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
20161025,20161025-Uta-Por,Noah Vonleh,Por,Uta,0,1,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
20161025,20161025-Uta-Por,Pat Connaughton,Por,Uta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161025,20161025-Uta-Por,Jake Layman,Por,Uta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161025,20161025-Uta-Por,Shabazz Napier,Por,Uta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161025,20161025-SAS-GSW,LaMarcus Aldridge,SAS,GSW,1,0,35.11,10,20,.500,1,1,1.000,5,6,.833,8,6,14,3,1,0,2,1,26,+10
20161025,20161025-SAS-GSW,Kawhi Leonard,SAS,GSW,1,0,32.03,10,21,.476,0,3,.000,15,15,1.000,3,2,5,3,5,0,2,1,35,+14
20161025,20161025-SAS-GSW,Tony Parker,SAS,GSW,1,0,26.28,4,9,.444,1,2,.500,0,0,0,0,3,3,4,0,0,2,4,9,-12
20161025,20161025-SAS-GSW,Kyle Anderson,SAS,GSW,1,0,22.24,1,1,1.000,1,1,1.000,0,0,0,2,2,4,0,1,0,0,1,3,-4
20161025,20161025-SAS-GSW,Pau Gasol,SAS,GSW,1,0,18.16,1,4,.250,0,0,0,0,0,0,0,4,4,1,0,0,1,3,2,-13
20161025,20161025-SAS-GSW,Jonathon Simmons,SAS,GSW,1,0,28.10,8,14,.571,3,5,.600,1,3,.333,1,3,4,3,0,1,2,2,20,+33
20161025,20161025-SAS-GSW,Manu Ginóbili,SAS,GSW,1,0,20.52,4,10,.400,2,6,.333,0,0,0,0,5,5,2,1,0,0,1,10,+22
20161025,20161025-SAS-GSW,Patty Mills,SAS,GSW,1,0,17.51,4,9,.444,3,5,.600,0,0,0,0,1,1,5,4,0,0,1,11,+35
20161025,20161025-SAS-GSW,Dewayne Dedmon,SAS,GSW,1,0,16.34,1,4,.250,0,0,0,0,0,0,4,4,8,0,1,2,1,3,2,+29
20161025,20161025-SAS-GSW,David Lee,SAS,GSW,1,0,11.08,2,4,.500,0,0,0,2,2,1.000,3,3,6,2,0,0,2,1,6,+13
20161025,20161025-SAS-GSW,Dāvis Bertāns,SAS,GSW,1,0,3.41,2,2,1.000,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,+6
20161025,20161025-SAS-GSW,Nicolás Laprovíttola,SAS,GSW,1,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,+6
20161025,20161025-SAS-GSW,Bryn Forbes,SAS,GSW,1,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+6
20161025,20161025-SAS-GSW,Kevin Durant,GSW,SAS,0,1,9.26,4,5,.800,1,1,1.000,0,0,0,0,5,5,0,1,2,0,0,9,-2
20161025,20161025-SAS-GSW,Stephen Curry,GSW,SAS,0,1,10.13,1,4,.250,1,3,.333,4,4,1.000,0,1,1,1,0,0,2,0,7,-5
20161025,20161025-SAS-GSW,Klay Thompson,GSW,SAS,0,1,7.39,0,4,.000,0,2,.000,0,0,0,0,0,0,0,0,0,0,0,0,+4
20161025,20161025-SAS-GSW,Draymond Green,GSW,SAS,0,1,10.13,1,3,.333,0,1,.000,0,0,0,0,2,2,1,1,0,0,0,2,-5
20161025,20161025-SAS-GSW,Zaza Pachulia,GSW,SAS,0,1,8.50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-2
20161025,20161025-SAS-GSW,Andre Iguodala,GSW,SAS,0,1,4.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-15
20161025,20161025-SAS-GSW,Ian Clark,GSW,SAS,0,1,4.21,0,2,.000,0,2,.000,0,0,0,0,0,0,0,0,0,0,0,0,-15
20161025,20161025-SAS-GSW,Shaun Livingston,GSW,SAS,0,1,1.47,0,1,.000,0,1,.000,0,0,0,0,1,1,0,0,0,0,0,0,-6
20161025,20161025-SAS-GSW,David West,GSW,SAS,0,1,3.10,1,1,1.000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,-9
20161026,20161026-Dal-Ind,Deron Williams,Dal,Ind,1,0,40.00,10,18,.556,5,8,.625,0,0,0,1,2,3,7,0,1,6,4,25,-9
20161026,20161026-Dal-Ind,Wesley Matthews,Dal,Ind,1,0,39.37,3,16,.188,2,10,.200,5,6,.833,0,5,5,3,3,0,1,4,13,-17
20161026,20161026-Dal-Ind,Dirk Nowitzki,Dal,Ind,1,0,38.24,8,19,.421,4,9,.444,2,2,1.000,0,8,8,2,2,2,2,1,22,-1
20161026,20161026-Dal-Ind,Harrison Barnes,Dal,Ind,1,0,34.41,8,14,.571,3,6,.500,0,0,0,3,6,9,0,0,0,2,3,19,-5
20161026,20161026-Dal-Ind,Andrew Bogut,Dal,Ind,1,0,19.40,3,5,.600,0,0,0,0,2,.000,2,4,6,3,0,1,1,3,6,-19
20161026,20161026-Dal-Ind,J.J. Barea,Dal,Ind,1,0,39.07,7,17,.412,2,7,.286,6,6,1.000,0,2,2,6,0,1,3,1,22,+2
20161026,20161026-Dal-Ind,Justin Anderson,Dal,Ind,1,0,19.19,3,9,.333,1,6,.167,0,0,0,1,4,5,2,0,1,0,2,7,+2
20161026,20161026-Dal-Ind,Dwight Powell,Dal,Ind,1,0,16.29,0,2,.000,0,0,0,0,2,.000,3,4,7,1,0,1,0,2,0,+1
20161026,20161026-Dal-Ind,Seth Curry,Dal,Ind,1,0,15.45,3,4,.750,1,2,.500,0,0,0,0,3,3,1,3,1,0,6,7,+7
20161026,20161026-Dal-Ind,Quincy Acy,Dal,Ind,1,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4
20161026,20161026-Dal-Ind,Nicolás Brussino,Dal,Ind,1,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20161026,20161026-Dal-Ind,Dorian Finney-Smith,Dal,Ind,1,0,0.27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2
20161026,20161026-Dal-Ind,Salah Mejri,Dal,Ind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Dal-Ind,Monta Ellis,Ind,Dal,0,1,44.01,7,11,.636,1,2,.500,4,4,1.000,0,7,7,7,3,0,3,3,19,+24
20161026,20161026-Dal-Ind,Paul George,Ind,Dal,0,1,42.46,7,14,.500,4,5,.800,7,8,.875,0,8,8,6,0,0,2,2,25,+24
20161026,20161026-Dal-Ind,Myles Turner,Ind,Dal,0,1,37.29,13,19,.684,1,2,.500,3,5,.600,6,10,16,1,2,4,2,4,30,+25
20161026,20161026-Dal-Ind,Jeff Teague,Ind,Dal,0,1,36.45,5,15,.333,0,3,.000,10,13,.769,0,2,2,8,3,0,3,4,20,-4
20161026,20161026-Dal-Ind,Thaddeus Young,Ind,Dal,0,1,34.13,5,10,.500,1,1,1.000,0,0,0,0,5,5,4,1,0,2,6,11,+8
20161026,20161026-Dal-Ind,Rodney Stuckey,Ind,Dal,0,1,21.54,3,6,.500,1,2,.500,1,3,.333,0,3,3,1,0,0,2,0,8,-8
20161026,20161026-Dal-Ind,C.J. Miles,Ind,Dal,0,1,12.33,3,6,.500,2,3,.667,0,0,0,0,0,0,1,2,0,0,1,8,-2
20161026,20161026-Dal-Ind,Al Jefferson,Ind,Dal,0,1,10.54,3,6,.500,0,0,0,1,1,1.000,1,5,6,0,0,1,1,1,7,-3
20161026,20161026-Dal-Ind,Lavoy Allen,Ind,Dal,0,1,10.44,1,3,.333,0,0,0,0,0,0,1,4,5,2,0,1,0,1,2,-5
20161026,20161026-Dal-Ind,Glenn Robinson,Ind,Dal,0,1,10.14,0,3,.000,0,1,.000,0,0,0,0,0,0,0,0,0,1,0,0,-15
20161026,20161026-Dal-Ind,Joe Young,Ind,Dal,0,1,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+1
20161026,20161026-Dal-Ind,Aaron Brooks,Ind,Dal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Dal-Ind,Kevin Séraphin,Ind,Dal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Mia-Orl,Justise Winslow,Mia,Orl,1,0,33.57,7,15,.467,0,2,.000,1,1,1.000,3,5,8,4,1,2,2,4,15,+15
20161026,20161026-Mia-Orl,Dion Waiters,Mia,Orl,1,0,33.31,4,13,.308,0,1,.000,1,2,.500,1,5,6,4,0,0,1,2,9,+5
20161026,20161026-Mia-Orl,Hassan Whiteside,Mia,Orl,1,0,30.59,9,16,.563,0,0,0,0,4,.000,4,10,14,1,0,4,1,3,18,+5
20161026,20161026-Mia-Orl,Goran Dragić,Mia,Orl,1,0,28.37,7,15,.467,0,1,.000,2,2,1.000,3,3,6,6,0,0,3,4,16,-2
20161026,20161026-Mia-Orl,Luke Babbitt,Mia,Orl,1,0,18.48,3,10,.300,2,6,.333,0,0,0,0,1,1,2,0,0,0,1,8,+12
20161026,20161026-Mia-Orl,Tyler Johnson,Mia,Orl,1,0,28.18,7,11,.636,0,1,.000,1,1,1.000,1,5,6,3,2,0,1,2,15,+3
20161026,20161026-Mia-Orl,James Johnson,Mia,Orl,1,0,25.12,4,8,.500,2,4,.500,1,1,1.000,0,2,2,6,0,0,1,1,11,0
20161026,20161026-Mia-Orl,Rodney McGruder,Mia,Orl,1,0,23.37,1,3,.333,0,1,.000,4,5,.800,1,2,3,0,2,0,1,4,6,+15
20161026,20161026-Mia-Orl,Willie Reed,Mia,Orl,1,0,17.02,5,6,.833,0,0,0,0,0,0,3,3,6,1,0,1,0,1,10,+7
20161026,20161026-Mia-Orl,Josh McRoberts,Mia,Orl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Mia-Orl,Udonis Haslem,Mia,Orl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Mia-Orl,Derrick Williams,Mia,Orl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Mia-Orl,Josh Richardson,Mia,Orl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Mia-Orl,Evan Fournier,Orl,Mia,0,1,12.00,2,7,.286,1,2,.500,2,3,.667,1,1,2,0,0,0,0,0,7,+4
20161026,20161026-Mia-Orl,Elfrid Payton,Orl,Mia,0,1,9.25,2,3,.667,0,0,0,2,2,1.000,1,0,1,1,0,1,1,0,6,+4
20161026,20161026-Mia-Orl,Serge Ibaka,Orl,Mia,0,1,6.58,0,2,.000,0,1,.000,0,0,0,1,0,1,0,0,0,0,1,0,-5
20161026,20161026-Mia-Orl,Nikola Vučević,Orl,Mia,0,1,10.56,2,6,.333,0,0,0,1,2,.500,4,3,7,1,0,0,0,1,5,+6
20161026,20161026-Mia-Orl,Aaron Gordon,Orl,Mia,0,1,7.50,2,4,.500,1,1,1.000,0,0,0,0,1,1,0,1,0,0,0,5,+4
20161026,20161026-Mia-Orl,Jeff Green,Orl,Mia,0,1,6.06,0,1,.000,0,0,0,1,2,.500,0,1,1,1,0,0,0,0,1,+7
20161026,20161026-Mia-Orl,D.J. Augustin,Orl,Mia,0,1,2.35,1,1,1.000,0,0,0,1,1,1.000,0,0,0,0,0,0,0,0,3,0
20161026,20161026-Mia-Orl,Mario Hezonja,Orl,Mia,0,1,4.10,0,1,.000,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
20161026,20161026-Mia-Orl,Arinze Onuaku,Orl,Mia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Mia-Orl,Damjan Rudež,Orl,Mia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Mia-Orl,C.J. Watson,Orl,Mia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Mia-Orl,C.J. Wilcox,Orl,Mia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Det-Tor,Kentavious Caldwell-Pope,Det,Tor,1,0,38.49,2,9,.222,0,3,.000,0,0,0,0,0,0,3,2,0,1,2,4,-15
20161026,20161026-Det-Tor,Tobias Harris,Det,Tor,1,0,36.16,8,13,.615,1,2,.500,5,5,1.000,0,5,5,1,1,0,5,3,22,-21
20161026,20161026-Det-Tor,Ish Smith,Det,Tor,1,0,33.15,3,10,.300,0,4,.000,0,0,0,0,1,1,7,1,0,0,0,6,-19
20161026,20161026-Det-Tor,Marcus Morris,Det,Tor,1,0,31.45,7,17,.412,2,8,.250,1,1,1.000,4,5,9,3,1,0,2,2,17,-8
20161026,20161026-Det-Tor,Andre Drummond,Det,Tor,1,0,24.09,7,11,.636,0,0,0,2,6,.333,1,5,6,0,1,0,4,5,16,-8
20161026,20161026-Det-Tor,Jon Leuer,Det,Tor,1,0,22.34,3,8,.375,1,2,.500,2,2,1.000,1,8,9,0,1,0,1,3,9,-12
20161026,20161026-Det-Tor,Aron Baynes,Det,Tor,1,0,15.22,3,4,.750,0,0,0,2,2,1.000,1,2,3,0,0,0,0,5,8,-7
20161026,20161026-Det-Tor,Beno Udrih,Det,Tor,1,0,14.45,1,5,.200,0,1,.000,3,4,.750,0,1,1,2,0,0,0,1,5,+1
20161026,20161026-Det-Tor,Stanley Johnson,Det,Tor,1,0,13.42,1,4,.250,0,1,.000,0,0,0,0,3,3,1,0,0,0,1,2,0
20161026,20161026-Det-Tor,Boban Marjanović,Det,Tor,1,0,5.03,0,1,.000,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,+1
20161026,20161026-Det-Tor,Michael Gbinije,Det,Tor,1,0,2.10,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,-1
20161026,20161026-Det-Tor,Henry Ellenson,Det,Tor,1,0,2.10,0,1,.000,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,-1
20161026,20161026-Det-Tor,Darrun Hilliard,Det,Tor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Det-Tor,Kyle Lowry,Tor,Det,0,1,9.15,1,4,.250,0,0,0,0,0,0,0,1,1,2,0,0,1,0,2,+8
20161026,20161026-Det-Tor,Jonas Valančiūnas,Tor,Det,0,1,10.31,1,2,.500,0,0,0,8,8,1.000,1,2,3,0,0,0,0,0,10,+10
20161026,20161026-Det-Tor,DeMar DeRozan,Tor,Det,0,1,12.00,5,8,.625,0,0,0,5,5,1.000,0,0,0,0,0,0,2,1,15,+10
20161026,20161026-Det-Tor,DeMarre Carroll,Tor,Det,0,1,5.46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,+4
20161026,20161026-Det-Tor,Pascal Siakam,Tor,Det,0,1,9.15,1,1,1.000,0,0,0,0,0,0,0,4,4,0,1,0,0,0,2,+8
20161026,20161026-Det-Tor,Patrick Patterson,Tor,Det,0,1,2.45,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+2
20161026,20161026-Det-Tor,Cory Joseph,Tor,Det,0,1,2.45,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,+2
20161026,20161026-Det-Tor,Terrence Ross,Tor,Det,0,1,6.14,1,1,1.000,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,+6
20161026,20161026-Det-Tor,Jakob Poeltl,Tor,Det,0,1,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Det-Tor,Bruno Caboclo,Tor,Det,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Det-Tor,Fred VanVleet,Tor,Det,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Det-Tor,Lucas Nogueira,Tor,Det,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Bkn-Bos,Jeremy Lin,Bkn,Bos,1,0,27.34,6,14,.429,2,5,.400,4,5,.800,1,2,3,3,0,1,2,1,18,-3
20161026,20161026-Bkn-Bos,Trevor Booker,Bkn,Bos,1,0,24.23,4,5,.800,0,1,.000,0,0,0,1,6,7,5,3,0,1,0,8,+5
20161026,20161026-Bkn-Bos,Rondae Hollis-Jefferson,Bkn,Bos,1,0,23.35,1,3,.333,0,1,.000,3,4,.750,0,2,2,0,1,0,1,1,5,-9
20161026,20161026-Bkn-Bos,Bojan Bogdanović,Bkn,Bos,1,0,23.04,9,17,.529,3,8,.375,0,0,0,2,3,5,0,1,0,2,2,21,+2
20161026,20161026-Bkn-Bos,Brook Lopez,Bkn,Bos,1,0,21.12,1,7,.143,1,2,.500,4,4,1.000,2,3,5,0,0,0,2,1,7,-10
20161026,20161026-Bkn-Bos,Justin Hamilton,Bkn,Bos,1,0,25.20,7,12,.583,3,6,.500,2,3,.667,6,4,10,2,0,0,1,4,19,0
20161026,20161026-Bkn-Bos,Joe Harris,Bkn,Bos,1,0,25.15,6,15,.400,4,9,.444,0,0,0,0,4,4,3,2,2,3,3,16,+3
20161026,20161026-Bkn-Bos,Sean Kilpatrick,Bkn,Bos,1,0,22.14,5,13,.385,1,6,.167,2,2,1.000,1,3,4,2,0,0,2,0,13,-7
20161026,20161026-Bkn-Bos,Luis Scola,Bkn,Bos,1,0,21.38,3,8,.375,1,5,.200,1,2,.500,0,1,1,3,0,0,2,3,8,-19
20161026,20161026-Bkn-Bos,Greivis Vásquez,Bkn,Bos,1,0,18.14,0,1,.000,0,1,.000,0,0,0,0,0,0,3,1,0,0,3,0,-13
20161026,20161026-Bkn-Bos,Isaiah Whitehead,Bkn,Bos,1,0,3.52,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,+12
20161026,20161026-Bkn-Bos,Chris McCullough,Bkn,Bos,1,0,3.39,1,2,.500,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,+14
20161026,20161026-Bkn-Bos,Anthony Bennett,Bkn,Bos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Bkn-Bos,Avery Bradley,Bos,Bkn,0,1,10.58,3,5,.600,1,1,1.000,0,0,0,1,1,2,3,1,0,0,0,7,+2
20161026,20161026-Bkn-Bos,Isaiah Thomas,Bos,Bkn,0,1,7.59,1,5,.200,0,3,.000,3,3,1.000,0,1,1,2,1,0,1,1,5,+4
20161026,20161026-Bkn-Bos,Jae Crowder,Bos,Bkn,0,1,10.58,4,6,.667,2,3,.667,0,0,0,0,1,1,0,0,0,0,1,10,+2
20161026,20161026-Bkn-Bos,Al Horford,Bos,Bkn,0,1,9.57,2,2,1.000,1,1,1.000,0,0,0,0,2,2,3,0,2,1,1,5,+7
20161026,20161026-Bkn-Bos,Amir Johnson,Bos,Bkn,0,1,7.45,1,2,.500,0,0,0,0,0,0,4,1,5,1,1,0,1,1,2,-3
20161026,20161026-Bkn-Bos,Terry Rozier,Bos,Bkn,0,1,5.03,0,1,.000,0,1,.000,0,0,0,0,0,0,1,0,0,0,1,0,-2
20161026,20161026-Bkn-Bos,Jaylen Brown,Bos,Bkn,0,1,5.30,1,1,1.000,0,0,0,2,2,1.000,0,0,0,0,1,0,1,0,4,+2
20161026,20161026-Bkn-Bos,Jonas Jerebko,Bos,Bkn,0,1,1.02,0,2,.000,0,1,.000,0,0,0,0,0,0,0,1,0,0,0,0,0
20161026,20161026-Bkn-Bos,Gerald Green,Bos,Bkn,0,1,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
20161026,20161026-Bkn-Bos,Demetrius Jackson,Bos,Bkn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Bkn-Bos,Jordan Mickey,Bos,Bkn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Bkn-Bos,James Young,Bos,Bkn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161026,20161026-Cha-Mil,Kemba Walker,Cha,Mil,1,0,35.04,5,15,.333,3,7,.429,4,6,.667,0,1,1,8,2,0,2,2,17,+15
