GameID,Name,Date,Team,FDP,FDS,FD_change,FD_pos,OPP,Home,Away,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20181017-bkn-det,Blake Griffin,20181017,det,43.6,8200.0,,4.0,bkn,0,1,12.0,3,4,0.75,1,1,1.0,0,0,0.0,0,0,0,3,0,0,1,0,7,-5
20181017-bkn-det,Andre Drummond,20181017,det,50.0,10200.0,,5.0,bkn,0,1,10.45,2,6,0.33299999999999996,0,0,0.0,2,2,1.0,1,4,5,0,0,0,3,1,6,-12
20181017-bkn-det,Langston Galloway,20181017,det,11.1,3600.0,,2.0,bkn,0,1,8.03,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,4
20181017-bkn-det,Zaza Pachulia,20181017,det,27.4,3500.0,,5.0,bkn,0,1,1.15,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,0,0,7
20181017-bkn-det,Reggie Jackson,20181017,det,28.4,6100.0,,1.0,bkn,0,1,10.45,2,4,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,5,-12
20181017-bkn-det,Reggie Bullock,20181017,det,0.0,4300.0,,2.0,bkn,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-bkn-det,Bruce Brown,20181017,det,5.9,3500.0,,2.0,bkn,0,1,3.57,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,1,0,-9
20181017-bkn-det,Jon Leuer,20181017,det,0.0,3500.0,,4.0,bkn,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-bkn-det,Henry Ellenson,20181017,det,0.0,3700.0,,4.0,bkn,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-bkn-det,Luke Kennard,20181017,det,13.8,4100.0,,2.0,bkn,0,1,6.52,1,3,0.33299999999999996,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-7
