GameID,Name,Date,Team,FDP,FDS,FD_change,FD_pos,OPP,Home,Away,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20191022-nor-tor,Lonzo Ball,20191022,nor,20.5,7100.0,,1.0,tor,1,0,24.5,2,7,0.28600000000000003,2,3,0.667,2,2,1.0,0,5,5,5,0,0,1,2,8,-7
20191022-nor-tor,Derrick Favors,20191022,nor,19.4,6700.0,,5.0,tor,1,0,20.46,3,6,0.5,0,0,0.0,0,0,0.0,1,6,7,2,0,1,1,5,6,-12
20191022-nor-tor,Josh Hart,20191022,nor,30.5,4200.0,,2.0,tor,1,0,28.1,4,9,0.444,3,5,0.6,4,4,1.0,4,6,10,1,0,1,1,4,15,-1
20191022-nor-tor,Jaxson Hayes,20191022,nor,0.0,3500.0,,4.0,tor,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191022-nor-tor,Kenrich Williams,20191022,nor,22.7,3600.0,,3.0,tor,1,0,18.02,0,4,0.0,0,2,0.0,3,3,1.0,3,3,6,3,1,2,1,5,3,11
20191022-nor-tor,Brandon Ingram,20191022,nor,42.5,6300.0,,3.0,tor,1,0,35.06,8,19,0.42100000000000004,2,5,0.4,4,4,1.0,0,5,5,5,1,2,2,4,22,-19
20191022-nor-tor,Frank Jackson,20191022,nor,9.5,3900.0,,1.0,tor,1,0,13.51,3,6,0.5,1,3,0.33299999999999996,2,2,1.0,0,0,0,1,0,0,1,3,9,7
20191022-nor-tor,E'Twaun Moore,20191022,nor,11.6,3500.0,,3.0,tor,1,0,12.06,2,7,0.28600000000000003,1,3,0.33299999999999996,0,0,0.0,1,2,3,2,0,0,0,0,5,-1
20191022-nor-tor,J.J. Redick,20191022,nor,16.9,4800.0,,2.0,tor,1,0,27.03,6,9,0.667,4,6,0.667,0,0,0.0,0,2,2,1,0,0,3,3,16,-14
20191022-nor-tor,Dewan Hernandez,20191022,tor,0.0,3500.0,,4.0,nor,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191022-nor-tor,Stanley Johnson,20191022,tor,0.0,3800.0,,3.0,nor,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191022-nor-tor,Terence Davis,20191022,tor,20.0,3500.0,,2.0,nor,0,1,15.1,2,6,0.33299999999999996,1,3,0.33299999999999996,0,0,0.0,2,3,5,2,2,0,0,2,5,0
20191022-nor-tor,Serge Ibaka,20191022,tor,19.0,6000.0,,4.0,nor,0,1,26.0,4,10,0.4,0,1,0.0,5,6,0.833,2,3,5,0,1,0,3,2,13,6
20191022-nor-tor,Matt Thomas,20191022,tor,0.0,3500.0,,2.0,nor,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191022-nor-tor,Malcolm Miller,20191022,tor,0.0,3500.0,,4.0,nor,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191022-nor-tor,Marc Gasol,20191022,tor,12.3,6500.0,,5.0,nor,0,1,31.55,2,9,0.222,1,4,0.25,1,1,1.0,1,3,4,1,0,0,0,5,6,-2
20191022-nor-tor,Chris Boucher,20191022,tor,0.0,3500.0,,5.0,nor,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191022-nor-tor,Pascal Siakam,20191022,tor,62.1,8000.0,,3.0,nor,0,1,38.09,11,26,0.423,2,5,0.4,10,11,0.909,6,12,18,5,0,1,4,6,34,5
20191022-nor-tor,Fred VanVleet,20191022,tor,54.5,5600.0,,1.0,nor,0,1,44.21,12,18,0.667,5,7,0.7140000000000001,5,6,0.833,0,5,5,7,2,0,2,0,34,18
