Date,GameID,Name,Team,OPP,Home,Away,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20191022,20191022-LAL-LAC,Troy Daniels,LAL,LAC,1,0,16.14,2,6,.333,1,5,.200,1,1,1.000,0,0,0,1,0,0,1,1,6,-13
20191022,20191022-LAL-LAC,Jared Dudley,LAL,LAC,1,0,13.21,2,2,1.000,2,2,1.000,0,0,0,0,0,0,0,0,0,0,2,6,-20
20191022,20191022-LAL-LAC,Alex Caruso,LAL,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191022,20191022-LAL-LAC,Zach Norvell,LAL,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191022,20191022-LAL-LAC,Kostas Antetokounmpo,LAL,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191022,20191022-LAL-LAC,Kawhi Leonard,LAC,LAL,0,1,7.06,1,3,.333,0,0,0,2,2,1.000,0,1,1,2,0,0,2,1,4,-2
20191022,20191022-LAL-LAC,Patrick Beverley,LAC,LAL,0,1,9.40,0,2,.000,0,2,.000,0,0,0,1,3,4,0,0,0,1,1,0,-5
20191022,20191022-LAL-LAC,Landry Shamet,LAC,LAL,0,1,5.50,0,1,.000,0,1,.000,0,0,0,0,1,1,0,0,0,0,0,0,-7
20191022,20191022-LAL-LAC,Patrick Patterson,LAC,LAL,0,1,5.17,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,1,0,-5
20191022,20191022-LAL-LAC,Ivica Zubac,LAC,LAL,0,1,3.30,1,1,1.000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,-9
20191022,20191022-LAL-LAC,Montrezl Harrell,LAC,LAL,0,1,8.30,2,5,.400,0,0,0,0,0,0,1,1,2,0,0,0,1,2,4,+6
20191022,20191022-LAL-LAC,Lou Williams,LAC,LAL,0,1,8.30,1,2,.500,0,0,0,4,4,1.000,0,1,1,2,0,0,1,0,6,+6
20191022,20191022-LAL-LAC,Maurice Harkless,LAC,LAL,0,1,4.54,0,2,.000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1
20191022,20191022-LAL-LAC,JaMychal Green,LAC,LAL,0,1,6.43,2,3,.667,2,3,.667,0,0,0,0,2,2,0,0,0,0,2,6,+2
20191022,20191022-LAL-LAC,Jerome Robinson,LAC,LAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191022,20191022-LAL-LAC,Mfiondu Kabengele,LAC,LAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191022,20191022-LAL-LAC,Terance Mann,LAC,LAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191022,20191022-LAL-LAC,Johnathan Motley,LAC,LAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Chi-Cha,Lauri Markkanen,Chi,Cha,1,0,34.22,13,25,.520,1,7,.143,8,10,.800,5,12,17,2,1,0,1,1,35,-8
20191023,20191023-Chi-Cha,Zach LaVine,Chi,Cha,1,0,30.00,7,17,.412,1,4,.250,1,1,1.000,3,3,6,7,2,1,5,3,16,-8
20191023,20191023-Chi-Cha,Wendell Carter,Chi,Cha,1,0,29.25,5,11,.455,0,0,0,2,2,1.000,5,4,9,0,0,1,1,4,12,+2
20191023,20191023-Chi-Cha,Otto Porter,Chi,Cha,1,0,27.43,3,10,.300,1,5,.200,2,2,1.000,0,2,2,1,2,1,0,2,9,+14
20191023,20191023-Chi-Cha,Tomáš Satoranský,Chi,Cha,1,0,24.22,1,5,.200,0,0,0,0,0,0,0,0,0,3,0,1,0,2,2,+4
20191023,20191023-Chi-Cha,Coby White,Chi,Cha,1,0,27.09,6,13,.462,1,4,.250,4,5,.800,0,3,3,7,0,0,1,2,17,+6
20191023,20191023-Chi-Cha,Thaddeus Young,Chi,Cha,1,0,25.24,7,11,.636,3,5,.600,0,0,0,1,2,3,2,1,0,1,1,17,+12
20191023,20191023-Chi-Cha,Kris Dunn,Chi,Cha,1,0,23.50,5,7,.714,0,2,.000,1,2,.500,1,1,2,2,4,0,0,3,11,-8
20191023,20191023-Chi-Cha,Ryan Arcidiacono,Chi,Cha,1,0,10.56,2,3,.667,2,2,1.000,0,0,0,3,0,3,1,1,0,0,1,6,-11
20191023,20191023-Chi-Cha,Luke Kornet,Chi,Cha,1,0,6.49,0,3,.000,0,1,.000,0,0,0,2,2,4,0,0,0,1,1,0,-8
20191023,20191023-Chi-Cha,Denzel Valentine,Chi,Cha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Chi-Cha,Daniel Gafford,Chi,Cha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Chi-Cha,Shaquille Harrison,Chi,Cha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Chi-Cha,P.J. Washington,Cha,Chi,0,1,10.02,3,5,.600,3,5,.600,2,2,1.000,0,0,0,0,0,0,1,0,11,+11
20191023,20191023-Chi-Cha,Cody Zeller,Cha,Chi,0,1,9.02,2,5,.400,0,1,.000,2,2,1.000,2,2,4,1,0,0,1,2,6,+2
20191023,20191023-Chi-Cha,Dwayne Bacon,Cha,Chi,0,1,8.39,3,7,.429,1,3,.333,0,0,0,1,3,4,1,0,0,0,0,7,+1
20191023,20191023-Chi-Cha,Miles Bridges,Cha,Chi,0,1,7.04,0,1,.000,0,1,.000,0,0,0,0,3,3,2,0,1,1,0,0,+4
20191023,20191023-Chi-Cha,Terry Rozier,Cha,Chi,0,1,7.17,0,1,.000,0,0,0,0,0,0,1,1,2,2,0,0,1,1,0,+5
20191023,20191023-Chi-Cha,Devonte' Graham,Cha,Chi,0,1,4.43,2,2,1.000,1,1,1.000,1,1,1.000,0,0,0,1,0,0,0,2,6,+4
20191023,20191023-Chi-Cha,Marvin Williams,Cha,Chi,0,1,4.56,2,2,1.000,1,1,1.000,0,0,0,0,1,1,0,0,0,0,1,5,+5
20191023,20191023-Chi-Cha,Malik Monk,Cha,Chi,0,1,3.21,1,1,1.000,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,+8
20191023,20191023-Chi-Cha,Nicolas Batum,Cha,Chi,0,1,4.56,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,+5
20191023,20191023-Chi-Cha,Willy Hernangómez,Cha,Chi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Chi-Cha,Michael Kidd-Gilchrist,Cha,Chi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Chi-Cha,Caleb Martin,Cha,Chi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Chi-Cha,Bismack Biyombo,Cha,Chi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Det-Ind,Andre Drummond,Det,Ind,1,0,40.48,12,18,.667,0,1,.000,8,10,.800,7,16,23,2,3,4,2,4,32,+4
20191023,20191023-Det-Ind,Tony Snell,Det,Ind,1,0,31.53,4,7,.571,2,4,.500,0,0,0,0,2,2,2,0,0,1,4,10,+11
20191023,20191023-Det-Ind,Bruce Brown,Det,Ind,1,0,28.49,3,6,.500,0,0,0,1,2,.500,1,3,4,4,0,0,3,3,7,+5
20191023,20191023-Det-Ind,Markieff Morris,Det,Ind,1,0,22.36,3,11,.273,1,4,.250,1,2,.500,0,3,3,2,1,0,2,1,8,-3
20191023,20191023-Det-Ind,Reggie Jackson,Det,Ind,1,0,20.21,2,3,.667,1,2,.500,0,0,0,0,1,1,5,0,0,1,1,5,+2
20191023,20191023-Det-Ind,Luke Kennard,Det,Ind,1,0,28.04,8,13,.615,6,9,.667,8,10,.800,0,3,3,2,0,0,1,3,30,+12
20191023,20191023-Det-Ind,Derrick Rose,Det,Ind,1,0,26.35,6,11,.545,0,0,0,6,7,.857,1,2,3,9,0,0,4,1,18,+5
20191023,20191023-Det-Ind,Langston Galloway,Det,Ind,1,0,20.01,2,4,.500,1,1,1.000,0,0,0,1,3,4,0,1,1,3,1,5,+11
20191023,20191023-Det-Ind,Thon Maker,Det,Ind,1,0,15.59,1,4,.250,0,3,.000,2,2,1.000,0,2,2,0,0,1,0,3,4,-3
20191023,20191023-Det-Ind,Christian Wood,Det,Ind,1,0,3.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
20191023,20191023-Det-Ind,Tim Frazier,Det,Ind,1,0,1.04,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+2
20191023,20191023-Det-Ind,Sviatoslav Mykhailiuk,Det,Ind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Det-Ind,Khyri Thomas,Det,Ind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Det-Ind,Myles Turner,Ind,Det,0,1,9.38,1,2,.500,0,0,0,0,0,0,0,2,2,0,0,0,1,0,2,-2
20191023,20191023-Det-Ind,Malcolm Brogdon,Ind,Det,0,1,9.38,1,4,.250,0,1,.000,1,1,1.000,0,0,0,0,0,0,1,0,3,-2
20191023,20191023-Det-Ind,Domantas Sabonis,Ind,Det,0,1,10.00,2,2,1.000,0,0,0,0,0,0,1,3,4,0,0,0,0,0,4,-3
20191023,20191023-Det-Ind,T.J. Warren,Ind,Det,0,1,9.38,3,4,.750,0,1,.000,0,2,.000,0,0,0,0,0,1,0,0,6,-2
20191023,20191023-Det-Ind,Jeremy Lamb,Ind,Det,0,1,5.53,0,2,.000,0,2,.000,0,0,0,0,1,1,2,0,0,2,2,0,-3
20191023,20191023-Det-Ind,Edmond Sumner,Ind,Det,0,1,6.07,3,3,1.000,0,0,0,0,0,0,1,0,1,1,3,0,1,1,6,0
20191023,20191023-Det-Ind,Justin Holiday,Ind,Det,0,1,4.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1
20191023,20191023-Det-Ind,Doug McDermott,Ind,Det,0,1,2.22,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,-1
20191023,20191023-Det-Ind,Aaron Holiday,Ind,Det,0,1,2.22,0,3,.000,0,1,.000,0,0,0,0,0,0,2,0,0,0,2,0,-1
20191023,20191023-Det-Ind,Goga Bitadze,Ind,Det,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Det-Ind,JaKarr Sampson,Ind,Det,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Cle-Orl,Kevin Love,Cle,Orl,1,0,35.57,4,9,.444,0,1,.000,3,4,.750,1,17,18,3,1,0,2,2,11,-15
20191023,20191023-Cle-Orl,Tristan Thompson,Cle,Orl,1,0,33.15,8,11,.727,0,0,0,0,0,0,2,9,11,1,0,1,1,2,16,0
20191023,20191023-Cle-Orl,Darius Garland,Cle,Orl,1,0,31.32,3,9,.333,2,4,.500,0,0,0,1,1,2,5,1,0,3,0,8,-7
20191023,20191023-Cle-Orl,Collin Sexton,Cle,Orl,1,0,29.54,5,15,.333,3,8,.375,3,4,.750,1,1,2,2,0,0,3,1,16,-4
20191023,20191023-Cle-Orl,Cedi Osman,Cle,Orl,1,0,28.59,5,9,.556,3,6,.500,0,0,0,0,3,3,2,2,0,2,1,13,+6
20191023,20191023-Cle-Orl,Larry Nance,Cle,Orl,1,0,26.48,4,11,.364,1,5,.200,0,2,.000,4,10,14,2,0,1,4,5,9,-3
20191023,20191023-Cle-Orl,Jordan Clarkson,Cle,Orl,1,0,18.19,2,12,.167,0,5,.000,3,3,1.000,1,1,2,0,2,0,1,0,7,-12
20191023,20191023-Cle-Orl,Matthew Dellavedova,Cle,Orl,1,0,18.06,2,6,.333,0,4,.000,1,2,.500,0,1,1,3,1,0,0,2,5,-5
20191023,20191023-Cle-Orl,Kevin Porter,Cle,Orl,1,0,17.10,0,6,.000,0,1,.000,0,0,0,0,1,1,2,1,0,0,2,0,-5
20191023,20191023-Cle-Orl,Brandon Knight,Cle,Orl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Cle-Orl,Tyler Cook,Cle,Orl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Cle-Orl,Dean Wade,Cle,Orl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Cle-Orl,Nikola Vučević,Orl,Cle,0,1,8.12,1,3,.333,1,2,.500,0,0,0,0,1,1,2,0,0,0,0,3,-1
20191023,20191023-Cle-Orl,Aaron Gordon,Orl,Cle,0,1,8.59,2,5,.400,1,2,.500,3,4,.750,0,0,0,0,1,0,1,2,8,+4
20191023,20191023-Cle-Orl,Evan Fournier,Orl,Cle,0,1,8.12,2,3,.667,1,1,1.000,0,0,0,1,0,1,1,0,0,1,0,5,-1
20191023,20191023-Cle-Orl,D.J. Augustin,Orl,Cle,0,1,4.50,1,2,.500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2
20191023,20191023-Cle-Orl,Jonathan Isaac,Orl,Cle,0,1,8.54,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,+1
20191023,20191023-Cle-Orl,Al-Farouq Aminu,Orl,Cle,0,1,6.07,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,+3
20191023,20191023-Cle-Orl,Markelle Fultz,Orl,Cle,0,1,7.10,4,5,.800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,+6
20191023,20191023-Cle-Orl,Terrence Ross,Orl,Cle,0,1,3.48,0,1,.000,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,+5
20191023,20191023-Cle-Orl,Mohamed Bamba,Orl,Cle,0,1,3.48,1,2,.500,0,1,.000,0,0,0,0,2,2,0,1,0,0,0,2,+5
20191023,20191023-Cle-Orl,Khem Birch,Orl,Cle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Cle-Orl,Wesley Iwundu,Orl,Cle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Cle-Orl,Melvin Frazier,Orl,Cle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Min-Bkn,Karl-Anthony Towns,Min,Bkn,1,0,38.41,11,22,.500,7,11,.636,7,8,.875,1,13,14,3,3,3,3,5,36,-1
20191023,20191023-Min-Bkn,Andrew Wiggins,Min,Bkn,1,0,36.13,10,27,.370,0,4,.000,1,2,.500,5,3,8,0,0,0,1,4,21,-26
20191023,20191023-Min-Bkn,Treveon Graham,Min,Bkn,1,0,34.35,4,13,.308,0,3,.000,1,1,1.000,2,4,6,4,1,0,0,2,9,-5
20191023,20191023-Min-Bkn,Jeff Teague,Min,Bkn,1,0,34.34,5,8,.625,0,1,.000,4,4,1.000,0,3,3,4,1,0,3,4,14,-7
20191023,20191023-Min-Bkn,Robert Covington,Min,Bkn,1,0,32.42,6,11,.545,3,6,.500,0,0,0,2,7,9,0,0,0,2,4,15,-11
20191023,20191023-Min-Bkn,Jake Layman,Min,Bkn,1,0,22.42,4,7,.571,2,4,.500,0,0,0,0,2,2,1,0,1,0,1,10,+8
20191023,20191023-Min-Bkn,Shabazz Napier,Min,Bkn,1,0,20.59,1,7,.143,0,6,.000,3,5,.600,0,1,1,7,0,0,1,1,5,+17
20191023,20191023-Min-Bkn,Jarrett Culver,Min,Bkn,1,0,15.46,2,5,.400,0,2,.000,0,0,0,1,1,2,0,1,0,2,0,4,+6
20191023,20191023-Min-Bkn,Josh Okogie,Min,Bkn,1,0,14.26,2,5,.400,1,4,.250,6,8,.750,1,2,3,3,1,0,0,0,11,+22
20191023,20191023-Min-Bkn,Noah Vonleh,Min,Bkn,1,0,14.22,1,3,.333,0,2,.000,0,0,0,0,4,4,1,2,0,1,1,2,+2
20191023,20191023-Min-Bkn,Kelan Martin,Min,Bkn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Min-Bkn,Jordan Bell,Min,Bkn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Min-Bkn,Gorgui Dieng,Min,Bkn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Min-Bkn,Taurean Waller-Prince,Bkn,Min,0,1,41.14,6,13,.462,2,5,.400,1,2,.500,3,8,11,2,2,1,0,2,15,+19
20191023,20191023-Min-Bkn,Joe Harris,Bkn,Min,0,1,39.18,5,9,.556,4,6,.667,0,0,0,0,4,4,2,0,1,2,3,14,+1
20191023,20191023-Min-Bkn,Kyrie Irving,Bkn,Min,0,1,38.10,17,33,.515,7,14,.500,9,10,.900,2,6,8,7,0,1,0,4,50,+18
20191023,20191023-Min-Bkn,Caris LeVert,Bkn,Min,0,1,37.18,9,19,.474,1,4,.250,1,4,.250,0,5,5,4,3,0,5,3,20,+9
20191023,20191023-Min-Bkn,Jarrett Allen,Bkn,Min,0,1,36.22,3,6,.500,0,0,0,0,4,.000,3,6,9,1,1,5,0,4,6,+11
20191023,20191023-Min-Bkn,Spencer Dinwiddie,Bkn,Min,0,1,18.33,6,13,.462,1,3,.333,1,2,.500,1,2,3,2,0,0,5,4,14,-7
20191023,20191023-Min-Bkn,Garrett Temple,Bkn,Min,0,1,17.02,2,6,.333,0,2,.000,0,0,0,0,0,0,0,2,0,1,2,4,-15
20191023,20191023-Min-Bkn,DeAndre Jordan,Bkn,Min,0,1,16.38,0,1,.000,0,0,0,2,2,1.000,1,2,3,1,0,0,1,4,2,-12
20191023,20191023-Min-Bkn,David Nwaba,Bkn,Min,0,1,13.05,0,0,0,0,0,0,1,2,.500,0,3,3,0,0,1,1,2,1,-13
20191023,20191023-Min-Bkn,Rodions Kurucs,Bkn,Min,0,1,7.20,0,1,.000,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,-16
20191023,20191023-Min-Bkn,Džanan Musa,Bkn,Min,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Min-Bkn,Theo Pinson,Bkn,Min,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Min-Bkn,Wilson Chandler,Bkn,Min,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Mem-Mia,Jae Crowder,Mem,Mia,1,0,30.17,3,11,.273,2,9,.222,5,6,.833,2,3,5,2,1,0,1,1,13,-9
20191023,20191023-Mem-Mia,Jaren Jackson,Mem,Mia,1,0,29.56,5,12,.417,0,6,.000,7,9,.778,1,2,3,0,1,2,3,5,17,-11
20191023,20191023-Mem-Mia,Ja Morant,Mem,Mia,1,0,25.09,6,12,.500,0,1,.000,2,4,.500,0,4,4,4,1,1,6,4,14,-29
20191023,20191023-Mem-Mia,Dillon Brooks,Mem,Mia,1,0,18.10,3,7,.429,1,2,.500,0,0,0,0,5,5,1,1,1,2,5,7,-16
20191023,20191023-Mem-Mia,Jonas Valančiūnas,Mem,Mia,1,0,16.09,3,7,.429,0,2,.000,1,2,.500,0,1,1,1,1,1,3,5,7,-19
20191023,20191023-Mem-Mia,Marko Guduric,Mem,Mia,1,0,24.06,4,8,.500,0,3,.000,1,1,1.000,0,2,2,2,0,0,3,1,9,+6
20191023,20191023-Mem-Mia,Tyus Jones,Mem,Mia,1,0,24.03,6,12,.500,0,1,.000,3,5,.600,0,1,1,7,2,0,2,4,15,+6
20191023,20191023-Mem-Mia,Brandon Clarke,Mem,Mia,1,0,23.03,3,6,.500,1,1,1.000,1,1,1.000,2,5,7,1,0,1,0,1,8,+6
20191023,20191023-Mem-Mia,Kyle Anderson,Mem,Mia,1,0,20.50,2,4,.500,0,1,.000,0,0,0,3,5,8,0,1,0,1,2,4,-7
20191023,20191023-Mem-Mia,Grayson Allen,Mem,Mia,1,0,20.48,2,6,.333,1,5,.200,0,0,0,0,1,1,2,0,0,2,3,5,-17
20191023,20191023-Mem-Mia,Bruno Caboclo,Mem,Mia,1,0,4.44,1,4,.250,0,1,.000,0,0,0,1,2,3,0,0,1,1,0,2,-3
20191023,20191023-Mem-Mia,De'Anthony Melton,Mem,Mia,1,0,2.45,0,0,0,0,0,0,0,2,.000,0,0,0,2,1,0,0,0,0,-2
20191023,20191023-Mem-Mia,Solomon Hill,Mem,Mia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,20191023-Mem-Mia,Justise Winslow,Mia,Mem,0,1,10.32,1,4,.250,0,1,.000,4,6,.667,1,0,1,2,0,1,1,1,6,-7
20191023,20191023-Mem-Mia,Tyler Herro,Mia,Mem,0,1,9.54,2,4,.500,0,0,0,1,1,1.000,0,2,2,1,1,0,0,1,5,0
20191023,20191023-Mem-Mia,Kendrick Nunn,Mia,Mem,0,1,3.17,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,+6
20191023,20191023-Mem-Mia,Bam Adebayo,Mia,Mem,0,1,8.04,1,3,.333,0,0,0,0,0,0,0,1,1,0,1,0,3,2,2,-2
20191023,20191023-Mem-Mia,Meyers Leonard,Mia,Mem,0,1,7.14,0,1,.000,0,1,.000,0,0,0,0,1,1,0,1,0,0,1,0,-5
